match_id,innings_number,over_number,bowler,runs_conceded,wickets,is_maiden
1168830,1,16,f69f1d8a,5,1,False
1168830,1,17,b3118300,9,1,False
1168830,1,18,2911de16,6,1,False
1168830,1,19,b3118300,6,0,False
1168830,2,0,18fac429,11,0,False
1168830,2,1,68ddabdb,6,0,False
1168830,2,2,9b8a3c39,1,1,False
1168830,2,3,68ddabdb,3,0,False
1168830,2,4,9b8a3c39,5,1,False
1168830,2,5,bd4ea627,10,1,False
1168830,2,6,9b8a3c39,5,0,False
1168830,2,7,bd4ea627,4,0,False
1168830,2,8,9de62878,6,0,False
1168830,2,9,18fac429,5,0,False
1168830,2,10,9de62878,2,0,False
1168830,2,11,18fac429,4,1,False
1168830,2,12,9de62878,3,1,False
1168830,2,13,18fac429,18,0,False
1168830,2,14,9de62878,18,0,False
1168830,2,15,68ddabdb,7,0,False
1168830,2,16,bd4ea627,12,1,False
1168830,2,17,9b8a3c39,14,1,False
1168830,2,18,bd4ea627,6,0,False
1168830,2,19,68ddabdb,6,3,False
1168831,1,0,64d43928,3,0,False
1168831,1,1,3086f7a4,12,1,False
1168831,1,2,64d43928,9,0,False
1168831,1,3,667f678b,5,0,False
1168831,1,4,eb2d5fe7,9,0,False
1168831,1,5,667f678b,7,2,False
1168831,1,6,22ae3041,3,0,False
1168831,1,7,3086f7a4,6,0,False
1168831,1,8,22ae3041,8,0,False
1168831,1,9,3086f7a4,11,0,False
1168831,1,10,eb2d5fe7,2,1,False
1168831,1,11,3086f7a4,6,0,False
1168831,1,12,22ae3041,6,0,False
1168831,1,13,eb2d5fe7,9,0,False
1168831,1,14,22ae3041,14,0,False
1168831,1,15,64d43928,5,1,False
1168831,1,16,eb2d5fe7,7,0,False
1168831,1,17,667f678b,2,1,False
1168831,1,18,64d43928,4,1,False
1168831,1,19,667f678b,7,0,False
1168831,2,0,a63775d6,6,1,False
1168831,2,1,f2800ef3,8,0,False
1168831,2,2,a63775d6,8,0,False
1168831,2,3,aa8d28ae,4,0,False
1168831,2,4,f2800ef3,6,1,False
1168831,2,5,b410bd3d,3,0,False
1168831,2,6,f2800ef3,12,0,False
1168831,2,7,24bb1c2f,6,1,False
1168831,2,8,b410bd3d,10,0,False
1168831,2,9,24bb1c2f,7,0,False
1168831,2,10,a63775d6,7,0,False
1168831,2,11,b410bd3d,4,1,False
1168831,2,12,aa8d28ae,9,0,False
1168831,2,13,f2800ef3,5,0,False
1168831,2,14,a63775d6,12,0,False
1168831,2,15,24bb1c2f,5,0,False
1168831,2,16,b410bd3d,3,0,False
1168831,2,17,aa8d28ae,13,0,False
1168831,2,18,24bb1c2f,7,1,False
1168831,2,19,aa8d28ae,11,1,False
1168832,1,0,1c790f4f,9,1,False
1168832,1,1,9b8a3c39,7,0,False
1168832,1,2,1c790f4f,2,0,False
1168832,1,3,9b8a3c39,2,1,False
1168832,1,4,bd4ea627,6,1,False
1168832,1,5,9b8a3c39,7,0,False
1168832,1,6,9de62878,4,0,False
1168832,1,7,18fac429,4,0,False
1168832,1,8,9de62878,4,0,False
1168832,1,9,18fac429,5,0,False
1168832,1,10,9de62878,5,0,False
1168832,1,11,18fac429,11,0,False
1168832,1,12,9de62878,5,0,False
1168832,1,13,bd4ea627,2,2,False
1168832,1,14,1c790f4f,6,0,False
1168832,1,15,bd4ea627,10,0,False
1168832,1,16,9b8a3c39,12,0,False
1168832,1,17,3a60e0b5,16,0,False
1168832,1,18,1c790f4f,17,0,False
1168832,1,19,bd4ea627,8,0,False
1168832,2,0,e174dadd,9,0,False
1168832,2,1,907d6e58,9,0,False
1168832,2,2,e174dadd,13,0,False
1168832,2,3,f0e722e0,14,0,False
1168832,2,4,9cb8d7a6,7,0,False
1168832,2,5,db3643f3,5,0,False
1168832,2,6,9cb8d7a6,10,0,False
1168832,2,7,db3643f3,7,0,False
1168832,2,8,9cb8d7a6,7,2,False
1168832,2,9,db3643f3,2,0,False
1168832,2,10,9cb8d7a6,3,0,False
1168832,2,11,db3643f3,11,0,False
1168832,2,12,f0e722e0,15,0,False
1168832,2,13,e174dadd,13,0,False
1168832,2,14,907d6e58,10,0,False
1168832,2,15,af2c687b,4,0,False
1168832,2,16,5c88fab9,4,0,False
1168833,1,0,2911de16,2,1,False
1168833,1,1,3be224b0,8,0,False
1168833,1,2,2911de16,8,0,False
1168833,1,3,b3118300,6,0,False
1168833,1,4,f69f1d8a,8,0,False
1168833,1,5,3be224b0,23,0,False
1168833,1,6,a757b0d8,9,0,False
1168833,1,7,b3118300,16,0,False
1168833,1,8,4a461c24,3,1,False
1168833,1,9,f69f1d8a,6,1,False
1168833,1,10,4a461c24,2,0,False
1168833,1,11,a757b0d8,5,0,False
1168833,1,12,3be224b0,6,0,False
1168833,1,13,f69f1d8a,9,0,False
1168833,1,14,2911de16,4,0,False
1168833,1,15,3be224b0,7,1,False
1168833,1,16,f69f1d8a,5,0,False
1168833,1,17,b3118300,11,0,False
1168833,1,18,2911de16,3,3,False
1168833,1,19,b3118300,1,1,False
1168833,2,0,a8e3170f,6,1,False
1168833,2,1,19b9f399,2,0,False
1168833,2,2,a8e3170f,9,0,False
1168833,2,3,19b9f399,13,0,False
1168833,2,4,086f5984,8,0,False
1168833,2,5,19b9f399,3,0,False
1168833,2,6,64c34cd0,7,0,False
1168833,2,7,19b9f399,5,0,False
1168833,2,8,64c34cd0,4,0,False
1168833,2,9,2a2e6343,9,0,False
1168833,2,10,64c34cd0,8,0,False
1168833,2,11,2a2e6343,4,1,False
1168833,2,12,0dc00542,9,0,False
1168833,2,13,086f5984,14,0,False
1168833,2,14,a8e3170f,3,0,False
1168833,2,15,2a2e6343,9,1,False
1168833,2,16,086f5984,1,1,False
1168833,2,17,a8e3170f,24,0,False
1168833,2,18,086f5984,4,1,False
1168833,2,19,0dc00542,3,0,False
1168834,1,0,9cb8d7a6,1,0,False
1168834,1,1,e174dadd,8,0,False
1168834,1,2,907d6e58,4,1,False
1168834,1,3,e174dadd,9,0,False
1168834,1,4,5af743d0,16,0,False
1168834,1,5,907d6e58,8,0,False
1168834,1,6,db3643f3,8,1,False
1168834,1,7,9cb8d7a6,6,0,False
1168834,1,8,db3643f3,15,0,False
1168834,1,9,9cb8d7a6,5,0,False
1168834,1,10,af2c687b,5,0,False
1168834,1,11,5af743d0,16,0,False
1168834,1,12,af2c687b,11,0,False
1168834,1,13,907d6e58,5,1,False
1168834,1,14,af2c687b,2,0,False
1168834,1,15,9cb8d7a6,1,0,False
1168834,1,16,af2c687b,16,0,False
1168834,1,17,e174dadd,5,0,False
1168834,1,18,907d6e58,20,1,False
1168834,1,19,e174dadd,17,1,False
1168834,2,0,64d43928,4,1,False
1168834,2,1,3086f7a4,1,1,False
1168834,2,2,64d43928,1,0,False
1168834,2,3,3086f7a4,15,0,False
1168834,2,4,667f678b,10,0,False
1168834,2,5,22ae3041,8,0,False
1168834,2,6,eb2d5fe7,9,0,False
1168834,2,7,22ae3041,5,1,False
1168834,2,8,3086f7a4,11,0,False
1168834,2,9,22ae3041,8,0,False
1168834,2,10,eb2d5fe7,8,0,False
1168834,2,11,22ae3041,10,0,False
1168834,2,12,667f678b,18,0,False
1168834,2,13,3086f7a4,24,0,False
1168834,2,14,eb2d5fe7,6,0,False
1168834,2,15,64d43928,7,1,False
1168834,2,16,667f678b,16,0,False
1168834,2,17,64d43928,9,0,False
1168834,2,18,eb2d5fe7,17,0,False
1168835,1,0,bbfa0b42,4,1,False
1168835,1,1,a8e3170f,9,0,False
1168835,1,2,bbfa0b42,9,0,False
1168835,1,3,54c58a5e,11,1,False
1168835,1,4,bbfa0b42,8,1,False
1168835,1,5,a8e3170f,3,0,False
1168835,1,6,086f5984,2,0,False
1168835,1,7,0dc00542,10,0,False
1168835,1,8,086f5984,5,0,False
1168835,1,9,0dc00542,4,1,False
1168835,1,10,a8e3170f,2,0,False
1168835,1,11,0dc00542,7,1,False
1168835,1,12,a8e3170f,3,1,False
1168835,1,13,0dc00542,16,0,False
1168835,1,14,54c58a5e,3,1,False
1168835,1,15,2a2e6343,8,2,False
1168835,1,16,086f5984,4,0,False
1168835,1,17,2a2e6343,11,1,False
1168835,2,0,bd4ea627,8,0,False
1168835,2,1,9b8a3c39,8,0,False
1168835,2,2,1c790f4f,9,0,False
1168835,2,3,9b8a3c39,11,0,False
1168835,2,4,18fac429,9,0,False
1168835,2,5,9de62878,6,0,False
1168835,2,6,18fac429,6,1,False
1168835,2,7,9de62878,3,1,False
1168835,2,8,18fac429,3,0,False
1168835,2,9,9de62878,1,0,False
1168835,2,10,18fac429,6,0,False
1168835,2,11,9b8a3c39,12,0,False
1168835,2,12,bd4ea627,7,0,False
1168835,2,13,9de62878,6,0,False
1168835,2,14,bd4ea627,2,0,False
1168835,2,15,1c790f4f,3,1,False
1168835,2,16,9b8a3c39,12,1,False
1168835,2,17,1c790f4f,7,0,False
1168835,2,18,bd4ea627,2,0,False
1168836,1,0,f2800ef3,5,0,False
1168836,1,1,45a7e761,6,0,False
1168836,1,2,f2800ef3,20,0,False
1168836,1,3,b410bd3d,3,1,False
1168836,1,4,aa8d28ae,9,0,False
1168836,1,5,b410bd3d,2,2,False
1168836,1,6,1777c020,2,0,False
1168836,1,7,b410bd3d,3,1,False
1168836,1,8,1777c020,5,0,False
1168836,1,9,b410bd3d,2,0,False
1168836,1,10,24bb1c2f,12,0,False
1168836,1,11,f2800ef3,2,0,False
1168836,1,12,aa8d28ae,9,0,False
1168836,1,13,45a7e761,7,0,False
1168836,1,14,24bb1c2f,6,1,False
1168836,1,15,f2800ef3,5,1,False
1168836,1,16,24bb1c2f,3,1,False
1168836,1,17,45a7e761,3,0,False
1168836,1,18,24bb1c2f,2,0,False
1168836,1,19,45a7e761,0,1,False
1168836,2,0,64d43928,3,0,False
1168836,2,1,8596fe80,7,1,False
1168836,2,2,64d43928,9,0,False
1168836,2,3,8596fe80,8,0,False
1168836,2,4,e412cb64,7,1,False
1168836,2,5,22ae3041,1,0,False
1168836,2,6,e412cb64,6,0,False
1168836,2,7,22ae3041,6,0,False
1168836,2,8,3086f7a4,9,0,False
1168836,2,9,22ae3041,8,0,False
1168836,2,10,8596fe80,10,0,False
1168836,2,11,22ae3041,8,0,False
1168836,2,12,8596fe80,4,0,False
1168836,2,13,3086f7a4,4,0,False
1168836,2,14,64d43928,3,0,False
1168836,2,15,cad00a4d,6,0,False
1168836,2,16,a4799701,6,0,False
1168837,1,0,1c790f4f,10,0,False
1168837,1,1,9b8a3c39,10,0,False
1168837,1,2,1c790f4f,7,1,False
1168837,1,3,18fac429,13,0,False
1168837,1,4,9b8a3c39,13,0,False
1168837,1,5,bd4ea627,13,0,False
1168837,1,6,9de62878,4,0,False
1168837,1,7,18fac429,9,0,False
1168837,1,8,9de62878,10,0,False
1168837,1,9,c6a1b1bb,5,0,False
1168837,1,10,9de62878,9,1,False
1168837,1,11,c6a1b1bb,7,0,False
1168837,1,12,9de62878,4,0,False
1168837,1,13,bd4ea627,12,0,False
1168837,1,14,1c790f4f,7,1,False
1168837,1,15,bd4ea627,10,0,False
1168837,1,16,c6a1b1bb,9,0,False
1168837,1,17,1c790f4f,3,1,False
1168837,1,18,bd4ea627,5,1,False
1168837,1,19,c6a1b1bb,6,1,False
1168837,2,0,9cb8d7a6,6,1,False
1168837,2,1,e174dadd,5,0,False
1168837,2,2,9cb8d7a6,3,0,False
1168837,2,3,e174dadd,9,0,False
1168837,2,4,9cb8d7a6,15,0,False
1168837,2,5,f0e722e0,4,0,False
1168837,2,6,db3643f3,3,2,False
1168837,2,7,f0e722e0,10,0,False
1168837,2,8,db3643f3,6,0,False
1168837,2,9,907d6e58,6,0,False
1168837,2,10,db3643f3,10,0,False
1168837,2,11,907d6e58,2,0,False
1168837,2,12,db3643f3,10,0,False
1168837,2,13,907d6e58,12,0,False
1168837,2,14,f0e722e0,18,0,False
1168837,2,15,af2c687b,19,0,False
1168837,2,16,e174dadd,6,1,False
1168837,2,17,f0e722e0,12,1,False
1168837,2,18,e174dadd,3,0,False
1168837,2,19,9cb8d7a6,7,0,False
1168838,1,0,2911de16,10,0,False
1168838,1,1,4a461c24,10,0,False
1168838,1,2,2911de16,5,0,False
1168838,1,3,f69f1d8a,14,1,False
1168838,1,4,4a461c24,8,0,False
1168838,1,5,b3118300,18,0,False
1168838,1,6,a6fc52a9,5,0,False
1168838,1,7,a757b0d8,5,0,False
1168838,1,8,a6fc52a9,12,0,False
1168838,1,9,f69f1d8a,2,0,False
1168838,1,10,b3118300,13,0,False
1168838,1,11,a757b0d8,4,0,False
1168838,1,12,4a461c24,8,1,False
1168838,1,13,a757b0d8,6,0,False
1168838,1,14,f69f1d8a,3,0,False
1168838,1,15,b3118300,5,0,False
1168838,1,16,2911de16,18,0,False
1168838,1,17,f69f1d8a,12,0,False
1168838,1,18,2911de16,9,1,False
1168838,1,19,b3118300,2,0,False
1168838,2,0,a8e3170f,13,0,False
1168838,2,1,54c58a5e,14,0,False
1168838,2,2,bbfa0b42,3,0,False
1168838,2,3,a8e3170f,4,1,False
1168838,2,4,bbfa0b42,1,1,False
1168838,2,5,64c34cd0,4,0,False
1168838,2,6,2a2e6343,10,0,False
1168838,2,7,64c34cd0,6,0,False
1168838,2,8,086f5984,11,0,False
1168838,2,9,2a2e6343,12,0,False
1168838,2,10,64c34cd0,4,0,False
1168838,2,11,0dc00542,9,1,False
1168838,2,12,a8e3170f,6,0,False
1168838,2,13,086f5984,7,0,False
1168838,2,14,bbfa0b42,9,0,False
1168838,2,15,a8e3170f,6,0,False
1168838,2,16,086f5984,17,0,False
1168838,2,17,2a2e6343,22,0,False
1168838,2,18,bbfa0b42,9,0,False
1168838,2,19,086f5984,7,0,False
1168839,1,0,9cb8d7a6,10,1,False
1168839,1,1,e174dadd,6,0,False
1168839,1,2,907d6e58,6,0,False
1168839,1,3,e174dadd,8,0,False
1168839,1,4,907d6e58,2,0,False
1168839,1,5,a35c119e,9,0,False
1168839,1,6,29e253dd,1,1,False
1168839,1,7,9cb8d7a6,4,0,False
1168839,1,8,29e253dd,3,1,False
1168839,1,9,9cb8d7a6,5,0,False
1168839,1,10,db3643f3,10,0,False
1168839,1,11,9cb8d7a6,11,0,False
1168839,1,12,db3643f3,2,1,False
1168839,1,13,a35c119e,7,0,False
1168839,1,14,db3643f3,10,0,False
1168839,1,15,a35c119e,4,0,False
1168839,1,16,e174dadd,10,1,False
1168839,1,17,a35c119e,5,0,False
1168839,1,18,e174dadd,9,0,False
1168839,1,19,907d6e58,9,0,False
1168839,2,0,1777c020,14,0,False
1168839,2,1,5441db8c,5,0,False
1168839,2,2,b410bd3d,2,1,False
1168839,2,3,aa8d28ae,6,0,False
1168839,2,4,b410bd3d,1,1,False
1168839,2,5,aa8d28ae,1,0,False
1168839,2,6,b410bd3d,6,0,False
1168839,2,7,aa8d28ae,6,0,False
1168839,2,8,f2800ef3,10,0,False
1168839,2,9,b410bd3d,8,0,False
1168839,2,10,f2800ef3,18,0,False
1168839,2,11,24bb1c2f,5,1,False
1168839,2,12,f2800ef3,2,1,False
1168839,2,13,24bb1c2f,3,0,False
1168839,2,14,5441db8c,10,0,False
1168839,2,15,aa8d28ae,3,1,False
1168839,2,16,24bb1c2f,9,0,False
1168839,2,17,5441db8c,17,0,False
1168839,2,18,24bb1c2f,6,0,False
1168839,2,19,f2800ef3,2,0,False
1168840,1,0,2911de16,9,0,False
1168840,1,1,a6fc52a9,8,1,False
1168840,1,2,f69f1d8a,8,0,False
1168840,1,3,2911de16,2,0,False
1168840,1,4,4a461c24,10,0,False
1168840,1,5,b3118300,6,0,False
1168840,1,6,a757b0d8,6,0,False
1168840,1,7,a6fc52a9,6,1,False
1168840,1,8,a757b0d8,12,0,False
1168840,1,9,a6fc52a9,16,0,False
1168840,1,10,b3118300,5,0,False
1168840,1,11,f69f1d8a,7,0,False
1168840,1,12,4a461c24,15,0,False
1168840,1,13,a757b0d8,14,0,False
1168840,1,14,b3118300,5,1,False
1168840,1,15,f69f1d8a,13,0,False
1168840,1,16,2911de16,4,1,False
1168840,1,17,f69f1d8a,12,1,False
1168840,1,18,2911de16,9,1,False
1168840,1,19,b3118300,4,1,False
1168840,2,0,1c790f4f,2,0,False
1168840,2,1,68ddabdb,8,0,False
1168840,2,2,1c790f4f,19,0,False
1168840,2,3,9fd3a210,14,1,False
1168840,2,4,9de62878,8,0,False
1168840,2,5,9fd3a210,5,0,False
1168840,2,6,9de62878,5,1,False
1168840,2,7,68ddabdb,5,0,False
1168840,2,8,9de62878,3,1,False
1168840,2,9,bd4ea627,3,1,False
1168840,2,10,9de62878,5,0,False
1168840,2,11,9fd3a210,3,1,False
1168840,2,12,bd4ea627,23,0,False
1168840,2,13,9fd3a210,8,0,False
1168840,2,14,1c790f4f,7,0,False
1168840,2,15,68ddabdb,7,0,False
1168840,2,16,bd4ea627,6,0,False
1168840,2,17,1c790f4f,13,0,False
1168840,2,18,bd4ea627,8,0,False
1168840,2,19,68ddabdb,13,0,False
1168841,1,0,64d43928,8,0,False
1168841,1,1,3086f7a4,5,1,False
1168841,1,2,8596fe80,3,0,False
1168841,1,3,3086f7a4,9,0,False
1168841,1,4,64d43928,1,0,False
1168841,1,5,87e562a9,5,0,False
1168841,1,6,22ae3041,3,0,False
1168841,1,7,3086f7a4,10,0,False
1168841,1,8,22ae3041,13,0,False
1168841,1,9,8596fe80,1,1,False
1168841,1,10,22ae3041,5,0,False
1168841,1,11,3086f7a4,8,1,False
1168841,1,12,22ae3041,4,0,False
1168841,1,13,87e562a9,4,0,False
1168841,1,14,8596fe80,11,0,False
1168841,1,15,87e562a9,7,1,False
1168841,1,16,8596fe80,5,0,False
1168841,1,17,64d43928,5,0,False
1168841,1,18,87e562a9,3,2,False
1168841,1,19,64d43928,5,3,False
1168841,2,0,a089f93f,4,0,False
1168841,2,1,a8e3170f,6,0,False
1168841,2,2,54c58a5e,4,0,False
1168841,2,3,a089f93f,19,0,False
1168841,2,4,54c58a5e,7,0,False
1168841,2,5,0dc00542,10,1,False
1168841,2,6,54c58a5e,2,0,False
1168841,2,7,0dc00542,2,1,False
1168841,2,8,64c34cd0,6,0,False
1168841,2,9,0dc00542,3,0,False
1168841,2,10,64c34cd0,10,0,False
1168841,2,11,0dc00542,3,0,False
1168841,2,12,64c34cd0,3,0,False
1168841,2,13,54c58a5e,12,0,False
1168841,2,14,64c34cd0,3,0,False
1168841,2,15,a089f93f,7,0,False
1168841,2,16,bbfa0b42,3,1,False
1168841,2,17,a089f93f,3,0,False
1168841,2,18,bbfa0b42,11,0,False
1168842,1,0,3086f7a4,12,0,False
1168842,1,1,64d43928,5,0,False
1168842,1,2,8596fe80,9,0,False
1168842,1,3,64d43928,5,0,False
1168842,1,4,87e562a9,9,0,False
1168842,1,5,8596fe80,12,0,False
1168842,1,6,3086f7a4,2,0,False
1168842,1,7,22ae3041,2,0,False
1168842,1,8,3086f7a4,1,1,False
1168842,1,9,22ae3041,2,0,False
1168842,1,10,3086f7a4,9,0,False
1168842,1,11,22ae3041,14,0,False
1168842,1,12,87e562a9,11,0,False
1168842,1,13,22ae3041,7,1,False
1168842,1,14,8596fe80,9,0,False
1168842,1,15,64d43928,14,0,False
1168842,1,16,8596fe80,4,1,False
1168842,1,17,87e562a9,18,0,False
1168842,1,18,64d43928,14,0,False
1168842,1,19,87e562a9,3,1,False
1168842,2,0,2911de16,8,0,False
1168842,2,1,3be224b0,6,1,False
1168842,2,2,2911de16,5,0,False
1168842,2,3,3be224b0,11,0,False
1168842,2,4,f69f1d8a,12,0,False
1168842,2,5,b3118300,3,0,False
1168842,2,6,f69f1d8a,17,0,False
1168842,2,7,4a461c24,6,0,False
1168842,2,8,b3118300,8,0,False
1168842,2,9,4a461c24,11,0,False
1168842,2,10,3be224b0,7,0,False
1168842,2,11,a757b0d8,6,0,False
1168842,2,12,3be224b0,10,0,False
1168842,2,13,f69f1d8a,4,0,False
1168842,2,14,b3118300,12,0,False
1168842,2,15,f69f1d8a,13,1,False
1168842,2,16,2911de16,10,0,False
1168842,2,17,b3118300,14,0,False
1168843,1,0,9cb8d7a6,5,0,False
1168843,1,1,f0e722e0,5,1,False
1168843,1,2,9cb8d7a6,7,0,False
1168843,1,3,f0e722e0,4,1,False
1168843,1,4,907d6e58,1,0,False
1168843,1,5,a35c119e,9,0,False
1168843,1,6,db3643f3,3,0,False
1168843,1,7,9cb8d7a6,6,0,False
1168843,1,8,db3643f3,3,1,False
1168843,1,9,9cb8d7a6,5,0,False
1168843,1,10,db3643f3,8,0,False
1168843,1,11,a35c119e,4,0,False
1168843,1,12,907d6e58,8,0,False
1168843,1,13,db3643f3,8,2,False
1168843,1,14,907d6e58,2,0,False
1168843,1,15,f0e722e0,4,0,False
1168843,1,16,a35c119e,13,0,False
1168843,1,17,f0e722e0,2,2,False
1168843,1,18,a35c119e,11,0,False
1168843,1,19,907d6e58,5,0,False
1168843,2,0,a089f93f,5,0,False
1168843,2,1,a8e3170f,4,0,False
1168843,2,2,a089f93f,5,0,False
1168843,2,3,a8e3170f,5,0,False
1168843,2,4,bbfa0b42,6,1,False
1168843,2,5,a8e3170f,5,0,False
1168843,2,6,bbfa0b42,7,1,False
1168843,2,7,a8e3170f,6,0,False
1168843,2,8,bbfa0b42,4,0,False
1168843,2,9,32885b08,12,0,False
1168843,2,10,19b9f399,4,0,False
1168843,2,11,32885b08,14,0,False
1168843,2,12,19b9f399,5,0,False
1168843,2,13,a089f93f,0,2,True
1168843,2,14,19b9f399,3,0,False
1168843,2,15,a089f93f,4,0,False
1168843,2,16,19b9f399,5,0,False
1168843,2,17,32885b08,7,0,False
1168843,2,18,bbfa0b42,10,1,False
1168843,2,19,32885b08,8,0,False
1168844,1,0,2911de16,8,0,False
1168844,1,1,245c97cb,5,1,False
1168844,1,2,3be224b0,5,1,False
1168844,1,3,2911de16,2,0,False
1168844,1,4,3be224b0,2,0,False
1168844,1,5,245c97cb,13,0,False
1168844,1,6,4a461c24,2,1,False
1168844,1,7,b3118300,6,0,False
1168844,1,8,4a461c24,6,0,False
1168844,1,9,3be224b0,5,1,False
1168844,1,10,4a461c24,4,0,False
1168844,1,11,3be224b0,5,0,False
1168844,1,12,4a461c24,5,0,False
1168844,1,13,b3118300,14,0,False
1168844,1,14,245c97cb,5,1,False
1168844,1,15,2911de16,8,0,False
1168844,1,16,b3118300,3,0,False
1168844,1,17,245c97cb,6,1,False
1168844,1,18,b3118300,2,1,False
1168844,1,19,2911de16,16,0,False
1168844,2,0,45a7e761,6,1,False
1168844,2,1,a63775d6,2,1,False
1168844,2,2,45a7e761,0,2,True
1168844,2,3,a63775d6,1,0,False
1168844,2,4,24bb1c2f,3,0,False
1168844,2,5,a63775d6,4,0,False
1168844,2,6,aa8d28ae,2,1,False
1168844,2,7,b410bd3d,3,0,False
1168844,2,8,aa8d28ae,9,0,False
1168844,2,9,b410bd3d,18,0,False
1168844,2,10,24bb1c2f,2,0,False
1168844,2,11,4ec07775,4,0,False
1168844,2,12,a63775d6,5,0,False
1168844,2,13,aa8d28ae,8,0,False
1168844,2,14,24bb1c2f,5,0,False
1168844,2,15,aa8d28ae,13,0,False
1168844,2,16,45a7e761,4,0,False
1168844,2,17,24bb1c2f,18,0,False
1168844,2,18,45a7e761,7,0,False
1168844,2,19,4ec07775,6,1,False
1168845,1,0,18fac429,2,0,False
1168845,1,1,9de62878,21,0,False
1168845,1,2,18fac429,3,1,False
1168845,1,3,68ddabdb,3,0,False
1168845,1,4,18fac429,15,0,False
1168845,1,5,68ddabdb,12,0,False
1168845,1,6,bd4ea627,5,1,False
1168845,1,7,9de62878,4,0,False
1168845,1,8,bd4ea627,12,0,False
1168845,1,9,9de62878,10,0,False
1168845,1,10,afa78c3a,9,0,False
1168845,1,11,c6a1b1bb,6,0,False
1168845,1,12,9fd3a210,5,1,False
1168845,1,13,18fac429,13,0,False
1168845,1,14,9fd3a210,5,0,False
1168845,1,15,c6a1b1bb,8,0,False
1168845,1,16,9fd3a210,18,0,False
1168845,1,17,c6a1b1bb,10,2,False
1168845,1,18,bd4ea627,1,3,False
1168845,1,19,c6a1b1bb,16,1,False
1168845,2,0,64d43928,9,0,False
1168845,2,1,3086f7a4,2,0,False
1168845,2,2,64d43928,3,0,False
1168845,2,3,87e562a9,7,0,False
1168845,2,4,8596fe80,8,0,False
1168845,2,5,87e562a9,9,0,False
1168845,2,6,22ae3041,7,0,False
1168845,2,7,3086f7a4,14,0,False
1168845,2,8,22ae3041,3,2,False
1168845,2,9,3086f7a4,5,1,False
1168845,2,10,22ae3041,14,0,False
1168845,2,11,3086f7a4,6,0,False
1168845,2,12,8596fe80,12,0,False
1168845,2,13,64d43928,5,0,False
1168845,2,14,22ae3041,2,1,False
1168845,2,15,8596fe80,6,2,False
1168845,2,16,87e562a9,8,0,False
1168845,2,17,64d43928,2,2,False
1168845,2,18,8596fe80,6,0,False
1168845,2,19,87e562a9,5,1,False
1168846,1,0,e174dadd,1,0,False
1168846,1,1,f0e722e0,14,0,False
1168846,1,2,e174dadd,7,0,False
1168846,1,3,5af743d0,13,0,False
1168846,1,4,9cb8d7a6,14,0,False
1168846,1,5,db3643f3,12,0,False
1168846,1,6,9cb8d7a6,7,0,False
1168846,1,7,db3643f3,10,0,False
1168846,1,8,f0e722e0,7,0,False
1168846,1,9,5af743d0,3,0,False
1168846,1,10,9cb8d7a6,14,0,False
1168846,1,11,db3643f3,23,0,False
1168846,1,12,f0e722e0,11,0,False
1168846,1,13,af2c687b,14,2,False
1168846,1,14,9cb8d7a6,8,0,False
1168846,1,15,5af743d0,8,0,False
1168846,1,16,e174dadd,7,2,False
1168846,1,17,5af743d0,11,0,False
1168846,1,18,e174dadd,9,1,False
1168846,1,19,f0e722e0,10,1,False
1168846,2,0,2911de16,3,1,False
1168846,2,1,3be224b0,10,1,False
1168846,2,2,2911de16,5,0,False
1168846,2,3,245c97cb,7,1,False
1168846,2,4,3be224b0,24,0,False
1168846,2,5,245c97cb,7,0,False
1168846,2,6,a757b0d8,7,0,False
1168846,2,7,b3118300,6,1,False
1168846,2,8,4a461c24,4,0,False
1168846,2,9,3be224b0,15,1,False
1168846,2,10,a757b0d8,8,0,False
1168846,2,11,b3118300,9,0,False
1168846,2,12,4a461c24,10,0,False
1168846,2,13,245c97cb,11,1,False
1168846,2,14,2911de16,7,1,False
1168846,2,15,b3118300,4,1,False
1168846,2,16,2911de16,0,1,False
1168847,1,0,45a7e761,13,1,False
1168847,1,1,a63775d6,19,0,False
1168847,1,2,b410bd3d,1,1,False
1168847,1,3,45a7e761,18,0,False
1168847,1,4,b410bd3d,7,0,False
1168847,1,5,89c16049,7,0,False
1168847,1,6,aa8d28ae,9,0,False
1168847,1,7,89c16049,7,0,False
1168847,1,8,aa8d28ae,5,0,False
1168847,1,9,b410bd3d,12,0,False
1168847,1,10,24bb1c2f,9,0,False
1168847,1,11,aa8d28ae,16,0,False
1168847,1,12,24bb1c2f,8,0,False
1168847,1,13,aa8d28ae,14,1,False
1168847,1,14,a63775d6,8,0,False
1168847,1,15,b410bd3d,26,0,False
1168847,1,16,45a7e761,13,0,False
1168847,1,17,24bb1c2f,11,0,False
1168847,1,18,45a7e761,18,0,False
1168847,1,19,24bb1c2f,12,0,False
1168847,2,0,68ddabdb,9,0,False
1168847,2,1,9b8a3c39,26,0,False
1168847,2,2,68ddabdb,7,0,False
1168847,2,3,1c790f4f,9,0,False
1168847,2,4,bd4ea627,5,1,False
1168847,2,5,1c790f4f,8,0,False
1168847,2,6,bd4ea627,6,2,False
1168847,2,7,9de62878,9,1,False
1168847,2,8,9b8a3c39,12,0,False
1168847,2,9,9de62878,13,0,False
1168847,2,10,68ddabdb,8,0,False
1168847,2,11,9de62878,12,0,False
1168847,2,12,1c790f4f,14,1,False
